Age,Experience,Income,Family,CCAvg,Education,Mortgage,Securities Account,CD Account,Online,Gender,Area,Personal Loan,Loan Size
57,32,24,1,1.3,Undergrad,0,0,0,1,Male,Santa Barbara,0,0
57,33,24,1,0.1,Postgrad,0,0,0,0,Female,Alameda,0,0
57,33,24,4,0.7,Undergrad,0,0,0,1,Male,Yolo,0,0
57,31,25,2,0.7,Postgrad,103,0,0,0,Female,Contra Costa,0,0
57,32,25,2,0.2,Professional,0,0,0,1,Male,Los Angeles,0,0
57,33,25,2,1,Undergrad,0,0,0,1,Female,San Diego,0,0
57,32,28,3,0.2,Undergrad,0,0,0,1,Male,Sacramento,0,0
57,31,30,2,0.7,Postgrad,145,0,0,0,Male,Sacramento,0,0
57,31,30,3,1.4,Undergrad,0,0,0,0,Female,Santa Clara,0,0
57,32,30,2,2,Postgrad,0,0,0,0,Female,Santa Clara,0,0
57,33,30,3,1.5,Undergrad,151,1,0,1,Female,Santa Barbara,0,0
57,32,31,3,1.3,Postgrad,0,0,0,1,Female,Monterey,0,0
57,32,31,3,0.1,Postgrad,0,0,0,1,Female,San Francisco,0,0
57,31,32,3,1.4,Undergrad,0,1,1,1,Female,Los Angeles,0,0
57,32,33,2,2,Postgrad,0,0,0,1,Female,Placer,0,0
57,32,33,1,1.5,Postgrad,0,0,0,1,Male,Los Angeles,0,0
57,32,34,2,2,Postgrad,0,1,0,0,Male,Riverside,0,0
57,31,38,4,0.7,Postgrad,0,0,0,1,Male,Alameda,0,0
57,32,38,2,2.1,Professional,0,0,0,0,Male,Orange,0,0
57,27,39,3,1,Professional,0,1,0,0,Male,Butte,0,0
57,31,39,1,2.2,Professional,0,0,0,1,Female,Orange,0,0
57,31,39,4,0.7,Postgrad,0,1,0,1,Female,Santa Clara,0,0
57,32,39,4,0.9,Undergrad,147,0,0,0,Male,San Diego,0,0
57,32,39,4,0.9,Undergrad,0,0,0,1,Male,Los Angeles,0,0
57,31,40,3,1.4,Professional,0,0,1,1,Male,Los Angeles,0,0
57,31,40,2,0.3,Undergrad,0,1,1,1,Male,Santa Clara,0,0
57,31,40,3,1.4,Professional,137,0,0,1,Female,Los Angeles,0,0
57,32,40,3,1.7,Undergrad,0,0,0,1,Female,Alameda,0,0
57,31,41,1,1.4,Undergrad,0,1,0,1,Male,Los Angeles,0,0
57,31,41,1,1.9,Undergrad,0,0,0,1,Female,Los Angeles,0,0
57,32,42,2,2.1,Professional,0,0,0,1,Female,Orange,0,0
57,32,42,3,0.5,Postgrad,0,1,0,1,Female,Santa Clara,0,0
57,31,43,1,0.2,Undergrad,0,0,0,0,Male,Yolo,0,0
57,32,43,2,2.1,Professional,166,0,0,1,Female,Orange,0,0
57,33,43,1,1.8,Professional,0,0,0,0,Female,San Diego,0,0
57,33,43,3,1.5,Undergrad,168,0,0,0,Female,Los Angeles,0,0
57,32,44,2,1.6,Professional,0,0,0,0,Male,Los Angeles,0,0
57,32,44,3,0.5,Postgrad,0,0,0,1,Male,San Luis Obispo,0,0
57,32,44,2,1.9,Postgrad,157,0,0,0,Female,Los Angeles,0,0
57,31,45,3,1.4,Undergrad,198,0,0,1,Male,Santa Clara,0,0
57,33,45,3,1.5,Undergrad,181,1,1,1,Female,San Mateo,0,0
57,33,45,1,1.8,Professional,195,0,0,0,Female,San Francisco,0,0
57,33,45,4,1.5,Undergrad,204,0,0,1,Female,San Bernardino,0,0
57,33,49,4,1.5,Undergrad,214,1,1,1,Male,Santa Clara,0,0
57,27,50,4,2,Professional,0,0,0,1,Female,Monterey,0,0
57,32,50,4,2.1,Undergrad,211,0,0,0,Male,Alameda,0,0
57,31,51,4,1.7,Postgrad,103,0,0,1,Male,San Diego,0,0
57,31,51,1,1.4,Undergrad,0,0,0,1,Female,Monterey,0,0
57,31,52,4,2.5,Undergrad,0,0,0,0,Female,Alameda,0,0
57,31,52,1,1.4,Undergrad,0,0,0,1,Female,San Francisco,0,0
57,32,52,3,0.5,Postgrad,0,0,0,1,Female,Los Angeles,0,0
57,31,53,1,0.8,Postgrad,120,0,0,0,Male,Orange,0,0
57,31,55,3,2.5,Undergrad,219,0,1,1,Male,Riverside,0,0
57,32,55,4,2.1,Undergrad,108,0,0,1,Male,Los Angeles,0,0
57,33,55,1,1.8,Professional,0,0,0,1,Female,Orange,0,0
57,31,58,1,0.2,Undergrad,177,0,0,1,Male,Los Angeles,0,0
57,32,59,2,3.7,Undergrad,134,0,0,1,Male,Santa Clara,0,0
57,32,60,3,1.7,Undergrad,0,1,1,1,Female,San Luis Obispo,0,0
57,31,61,1,2.2,Professional,0,0,0,0,Female,Ventura,0,0
57,33,61,3,2.7,Undergrad,0,0,0,1,Female,San Diego,0,0
57,27,62,3,2,Professional,0,0,0,1,Male,San Mateo,0,0
57,33,62,3,2.7,Undergrad,240,0,0,0,Female,Orange,0,0
57,27,63,3,2,Professional,0,0,0,1,Female,Los Angeles,0,0
57,32,63,4,0.7,Undergrad,0,0,0,1,Female,San Francisco,0,0
57,27,64,3,2,Professional,142,0,0,1,Female,San Diego,0,0
57,31,64,3,2.5,Undergrad,208,0,0,0,Female,Los Angeles,0,0
57,32,64,3,1.6,Professional,0,0,0,1,Male,Santa Clara,0,0
57,33,64,4,2.2,Undergrad,0,0,0,1,Female,San Francisco,0,0
57,31,65,4,2.6,Professional,0,0,0,0,Female,San Francisco,0,0
57,27,68,1,1.4,Professional,0,0,0,1,Male,San Francisco,0,0
57,32,68,4,0.7,Undergrad,191,0,0,1,Male,Alameda,0,0
57,32,68,2,3.7,Undergrad,184,0,0,0,Male,Los Angeles,0,0
57,32,69,4,0.7,Undergrad,56,0,0,0,Female,Alameda,0,0
57,32,70,3,1.6,Professional,0,0,0,0,Female,Los Angeles,0,0
57,27,73,1,3,Professional,0,0,0,0,Male,Santa Barbara,0,0
57,32,74,4,0.7,Undergrad,0,0,0,0,Male,Orange,0,0
57,32,75,2,3.7,Undergrad,236,0,0,1,Male,Sonoma,0,0
57,31,79,3,4.4,Undergrad,0,0,0,0,Male,Los Angeles,0,0
57,33,79,1,2.7,Postgrad,294,0,0,1,Female,Alameda,0,0
57,32,80,2,0,Professional,0,0,0,0,Male,Orange,0,0
57,32,80,3,1.6,Professional,144,0,0,1,Female,Orange,0,0
57,33,80,4,1.6,Postgrad,0,0,0,0,Female,Santa Clara,0,0
57,33,80,2,2.8,Undergrad,0,0,0,1,Female,San Diego,0,0
57,32,81,2,3.7,Undergrad,226,0,0,1,Male,Santa Clara,0,0
57,31,82,2,2,Undergrad,83,0,0,0,Male,Santa Clara,0,0
57,32,84,4,1.3,Professional,0,0,0,0,Male,Santa Barbara,0,0
57,32,84,3,1.6,Professional,0,1,0,0,Female,Orange,0,0
57,33,88,1,2.7,Postgrad,0,0,0,1,Male,Kern,0,0
57,27,90,2,4.5,Professional,0,0,0,1,Male,San Bernardino,0,0
57,33,91,1,4.3,Undergrad,81,1,0,0,Male,Santa Clara,0,0
57,33,93,2,1.6,Undergrad,161,0,0,0,Male,San Mateo,0,0
57,33,95,2,1.6,Undergrad,0,0,0,0,Female,Santa Clara,0,0
57,32,102,1,2.6,Undergrad,0,0,0,1,Male,Los Angeles,0,0
57,32,113,1,0.1,Professional,0,0,0,1,Male,Los Angeles,0,0
57,31,120,2,2,Undergrad,0,0,0,0,Male,Yolo,0,0
57,33,121,1,4.3,Undergrad,0,1,0,0,Female,Alameda,0,0
57,33,122,2,6,Undergrad,153,1,1,1,Male,Santa Clara,0,0
57,31,131,2,2.7,Undergrad,394,0,0,0,Male,Santa Clara,0,0
57,31,131,2,2.7,Undergrad,0,0,0,0,Male,Los Angeles,0,0
57,33,149,1,4.7,Undergrad,0,1,0,0,Female,Santa Cruz,0,0
57,33,155,1,7.4,Undergrad,0,0,0,1,Female,Los Angeles,0,0
57,31,159,2,0.5,Undergrad,0,0,0,0,Female,Alameda,0,0
57,33,163,1,7.4,Undergrad,0,0,0,1,Female,San Francisco,0,0
57,31,175,2,0.5,Undergrad,429,0,0,1,Male,Los Angeles,0,0
58,32,9,3,0.3,Professional,0,0,0,0,Male,San Mateo,0,0
58,33,9,2,0.2,Professional,0,0,0,1,Female,Santa Clara,0,0
58,34,10,4,0.7,Undergrad,0,0,0,0,Male,Riverside,0,0
58,34,11,2,0.3,Undergrad,96,0,0,1,Female,San Diego,0,0
58,32,12,3,0.3,Professional,0,0,0,0,Male,Ventura,0,0
58,34,12,1,0.1,Postgrad,0,0,0,0,Male,Los Angeles,0,0
58,33,15,4,0.9,Postgrad,0,0,0,0,Male,Contra Costa,0,0
58,33,18,3,0.1,Postgrad,110,0,0,1,Male,Alameda,0,0
58,33,18,3,0.1,Postgrad,0,0,0,1,Female,San Mateo,0,0
58,32,19,4,0.7,Professional,0,0,0,0,Male,Los Angeles,0,0
58,34,19,1,1.2,Professional,0,0,0,0,Female,Los Angeles,0,0
58,34,19,4,0.7,Undergrad,0,0,0,0,Female,San Diego,0,0
58,33,22,3,0.2,Undergrad,0,0,0,1,Female,Los Angeles,0,0
58,34,22,1,0.1,Postgrad,0,0,0,1,Male,Alameda,0,0
58,33,23,3,1.3,Postgrad,131,0,0,0,Male,Los Angeles,0,0
58,33,23,3,0.2,Undergrad,0,0,0,0,Female,Los Angeles,0,0
58,33,24,2,0.5,Postgrad,0,0,0,1,Male,Yolo,0,0
58,33,25,4,0.9,Postgrad,90,0,0,1,Female,San Diego,0,0
58,34,25,2,0.3,Undergrad,123,0,0,1,Female,Los Angeles,0,0
58,32,28,2,0.3,Undergrad,148,0,0,0,Male,Los Angeles,0,0
58,33,28,1,0.3,Professional,0,0,0,1,Female,Alameda,0,0
58,33,28,2,0.5,Postgrad,146,1,0,1,Female,Alameda,0,0
58,34,30,3,0.4,Postgrad,0,0,0,0,Male,Los Angeles,0,0
58,34,31,4,0.4,Undergrad,0,0,0,0,Male,San Diego,0,0
58,32,32,3,1.4,Undergrad,0,0,0,1,Male,Santa Barbara,0,0
58,33,34,3,0.2,Undergrad,83,0,0,1,Male,San Diego,0,0
58,34,35,1,1.2,Professional,0,0,0,1,Male,San Francisco,0,0
58,32,38,1,2.2,Professional,0,0,0,0,Male,San Mateo,0,0
58,32,38,3,2.2,Professional,0,0,0,1,Female,Santa Barbara,0,0
58,32,38,1,1.4,Undergrad,0,0,0,1,Male,Ventura,0,0
58,33,39,2,2.3,Professional,0,0,0,1,Female,San Francisco,0,0
58,32,40,1,1.6,Undergrad,0,1,1,1,Female,Los Angeles,0,0
58,32,40,1,2.8,Postgrad,0,0,0,0,Female,San Francisco,0,0
58,32,40,2,0.3,Undergrad,0,0,0,0,Male,Sacramento,0,0
58,32,41,3,1.4,Undergrad,0,0,0,1,Female,Sacramento,0,0
58,32,41,1,0.2,Undergrad,81,0,0,1,Female,Santa Clara,0,0
58,34,41,3,1.5,Undergrad,0,0,0,1,Female,Sacramento,0,0
58,34,41,4,1.3,Undergrad,0,0,0,1,Male,Alameda,0,0
58,34,41,4,0.4,Undergrad,177,0,0,1,Male,Los Angeles,0,0
58,32,42,3,1.4,Professional,158,0,0,0,Male,Santa Clara,0,0
58,33,42,2,1.6,Professional,0,0,0,1,Male,Los Angeles,0,0
58,33,42,4,1.7,Undergrad,0,0,0,0,Male,San Diego,0,0
58,34,42,4,1.5,Undergrad,0,0,0,1,Female,Los Angeles,0,0
58,32,43,1,2.8,Postgrad,0,0,0,1,Female,San Diego,0,0
58,32,43,3,1.4,Undergrad,0,0,0,0,Female,Monterey,0,0
58,33,43,2,1.6,Professional,0,0,0,1,Male,Alameda,0,0
58,32,44,3,2.2,Professional,0,0,0,0,Male,San Diego,0,0
58,32,44,1,0.8,Postgrad,0,0,0,0,Female,San Bernardino,0,0
58,34,44,4,2.2,Undergrad,0,1,0,0,Female,San Francisco,0,0
58,33,45,4,2.1,Undergrad,0,0,0,1,Male,Ventura,0,0
58,34,45,4,1.3,Postgrad,201,0,0,0,Male,Monterey,0,0
58,32,48,1,2.8,Postgrad,0,0,0,1,Female,Los Angeles,0,0
58,34,48,4,1.3,Postgrad,0,0,0,1,Male,Santa Barbara,0,0
58,31,49,4,2.5,Postgrad,0,0,0,1,Female,Contra Costa,0,0
58,32,49,1,1.4,Undergrad,99,0,0,1,Male,San Mateo,0,0
58,33,50,4,2.1,Undergrad,0,0,0,0,Female,Alameda,0,0
58,32,51,1,2.8,Postgrad,0,0,0,1,Male,Sacramento,0,0
58,33,51,2,1.6,Professional,123,0,0,1,Female,Santa Clara,0,0
58,33,51,2,1.9,Postgrad,0,0,0,0,Female,Santa Cruz,0,0
58,33,52,3,0.5,Postgrad,0,0,0,0,Female,San Mateo,0,0
58,33,53,4,2.1,Undergrad,0,0,0,1,Female,Los Angeles,0,0
58,32,54,3,0.3,Postgrad,0,0,0,1,Male,Santa Clara,0,0
58,34,54,4,1.3,Postgrad,0,0,0,1,Female,Ventura,0,0
58,32,55,4,2.5,Undergrad,0,0,0,1,Male,Santa Barbara,0,0
58,34,55,1,0.8,Undergrad,168,0,0,1,Female,Los Angeles,0,0
58,34,58,4,2.3,Professional,169,0,0,1,Male,Los Angeles,0,0
58,32,59,1,1.6,Undergrad,0,0,0,1,Male,Alameda,0,0
58,33,60,4,1.3,Professional,0,0,0,1,Male,Orange,0,0
58,33,60,2,1.9,Postgrad,94,1,0,1,Male,Santa Clara,0,0
58,34,60,4,1.6,Postgrad,0,0,0,0,Male,San Diego,0,0
58,32,61,3,2.2,Professional,0,0,0,1,Female,San Diego,0,0
58,33,61,2,2.3,Professional,193,0,0,1,Male,Orange,0,0
58,33,61,4,1.7,Undergrad,0,0,0,0,Male,Los Angeles,0,0
58,32,62,3,2.2,Professional,217,0,1,1,Female,Ventura,0,0
58,34,63,4,1.6,Postgrad,0,0,0,0,Male,Santa Clara,0,0
58,34,63,4,1.5,Undergrad,0,0,0,1,Male,Los Angeles,0,0
58,32,65,3,2.2,Professional,0,0,0,1,Male,Solano,0,0
58,32,65,3,2.2,Professional,0,0,0,0,Male,Los Angeles,0,0
58,32,65,3,2.5,Undergrad,222,0,0,1,Female,Sacramento,0,0
58,34,65,4,2.2,Undergrad,0,0,0,1,Female,Placer,0,0
58,34,68,2,2.8,Undergrad,113,0,0,0,Female,Santa Clara,0,0
58,28,70,1,1.4,Professional,0,0,0,0,Male,San Diego,0,0
58,33,70,4,0.7,Undergrad,0,1,0,0,Female,Alameda,0,0
58,32,72,3,0.3,Postgrad,0,0,0,1,Male,San Francisco,0,0
58,32,73,2,2.3,Professional,224,0,0,1,Female,San Francisco,0,0
58,32,73,2,0.7,Postgrad,0,0,0,1,Male,Contra Costa,0,0
58,33,73,4,0.7,Undergrad,241,0,0,0,Female,Santa Barbara,0,0
58,32,74,4,1.9,Professional,0,0,0,1,Female,Butte,0,0
58,32,74,2,2.3,Professional,0,0,0,0,Male,Sacramento,0,0
58,33,74,2,0,Professional,0,0,0,1,Male,Los Angeles,0,0
58,28,75,1,1.4,Professional,0,0,0,1,Female,San Diego,0,0
58,32,75,2,2.3,Professional,0,0,0,0,Male,San Diego,0,0
58,28,80,2,4.5,Professional,0,0,0,0,Male,Los Angeles,0,0
58,34,80,2,1.6,Undergrad,0,0,0,1,Female,Los Angeles,0,0
58,32,81,3,1.7,Postgrad,0,0,0,1,Female,San Diego,0,0
58,33,81,2,0,Professional,0,0,0,1,Female,Ventura,0,0
58,34,82,1,4.3,Undergrad,263,0,0,0,Female,San Mateo,0,0
58,34,84,4,1.6,Postgrad,0,0,0,1,Female,Santa Clara,0,0
58,34,84,2,2.8,Undergrad,0,0,0,1,Male,Los Angeles,0,0
58,32,85,2,2,Undergrad,161,1,1,1,Female,San Diego,0,0
58,34,88,2,1.6,Undergrad,0,0,0,1,Female,Kern,0,0
58,28,90,1,3,Professional,0,0,0,0,Male,Santa Barbara,0,0
58,34,92,2,2.8,Undergrad,103,0,0,0,Female,Orange,0,0
58,28,95,1,3,Professional,0,0,0,0,Female,Santa Clara,0,0
58,33,95,1,2.6,Undergrad,0,0,0,1,Male,Los Angeles,0,0
58,33,98,1,2.6,Undergrad,0,0,0,0,Female,Los Angeles,0,0
58,32,99,2,1.4,Undergrad,0,0,0,0,Male,Orange,0,0
58,32,108,3,4.4,Undergrad,0,0,0,1,Female,Santa Clara,0,0
58,32,110,3,1.7,Postgrad,0,0,0,0,Female,San Francisco,0,0
58,32,111,2,1.4,Undergrad,298,0,0,1,Male,Los Angeles,0,0
58,32,113,2,1.4,Undergrad,270,0,0,0,Male,Solano,0,0
58,32,114,2,2,Undergrad,402,0,0,1,Female,Los Angeles,0,0
58,34,125,1,4.3,Undergrad,219,0,0,0,Male,Alameda,0,0
58,32,128,2,2.7,Undergrad,344,0,0,0,Female,Alameda,0,0
58,34,128,1,7.4,Undergrad,0,0,0,0,Female,Los Angeles,0,0
58,32,130,2,2.7,Undergrad,0,0,0,1,Male,Alameda,0,0
58,33,138,2,3.9,Undergrad,0,0,0,1,Male,Alameda,0,0
58,33,138,2,3.9,Undergrad,0,1,0,1,Male,Orange,0,0
58,33,142,2,3.9,Undergrad,193,0,0,1,Female,Orange,0,0
58,33,142,2,3.9,Undergrad,0,0,0,0,Female,San Bernardino,0,0
58,32,145,2,0.5,Undergrad,119,0,0,1,Female,Marin,0,0
58,34,148,1,4.7,Undergrad,0,0,0,1,Male,Sacramento,0,0
58,34,149,2,6,Undergrad,0,0,0,1,Female,Yolo,0,0
58,34,150,1,7.4,Undergrad,481,0,0,1,Male,San Diego,0,0
58,32,163,2,0.5,Undergrad,400,0,0,0,Male,Santa Clara,0,0
58,32,180,1,2.9,Undergrad,0,0,0,0,Female,Los Angeles,0,0
58,32,191,1,2.9,Undergrad,0,0,0,0,Male,San Mateo,0,0
59,35,8,4,0.7,Undergrad,91,1,0,0,Male,Orange,0,0
59,33,10,4,0.7,Professional,0,0,0,1,Female,San Mateo,0,0
59,35,11,2,1,Undergrad,0,0,0,0,Male,Marin,0,0
59,34,14,1,0.1,Undergrad,0,0,0,1,Male,Santa Barbara,0,0
59,35,14,2,1,Undergrad,107,0,0,1,Female,Santa Clara,0,0
59,35,14,4,0.7,Undergrad,0,0,0,1,Male,Los Angeles,0,0
59,33,18,2,0.2,Professional,0,0,0,0,Female,Alameda,0,0
59,34,18,3,1.3,Postgrad,104,0,1,1,Male,Sacramento,0,0
59,35,18,1,1.2,Professional,0,0,0,1,Male,Kern,0,0
59,34,19,1,0.3,Professional,0,0,0,1,Female,San Diego,0,0
59,34,19,2,0.5,Postgrad,0,0,0,1,Male,El Dorado,0,0
59,34,21,2,0.5,Postgrad,0,0,0,1,Male,Santa Clara,0,0
59,34,21,3,1.3,Postgrad,0,0,0,1,Male,San Diego,0,0
59,35,21,2,1,Undergrad,120,0,0,1,Female,Sacramento,0,0
59,33,23,2,0.2,Professional,0,0,0,1,Female,San Mateo,0,0
59,34,23,4,0.4,Postgrad,78,0,0,0,Male,Los Angeles,0,0
59,34,23,1,0.1,Undergrad,0,0,0,0,Male,Santa Barbara,0,0
59,34,24,2,0.2,Professional,86,0,0,1,Female,San Francisco,0,0
59,35,25,2,0.3,Undergrad,75,0,0,1,Female,Sacramento,0,0
59,34,30,1,1.3,Undergrad,0,0,0,1,Male,San Diego,0,0
59,35,31,3,0.4,Postgrad,0,0,0,1,Male,San Mateo,0,0
59,35,31,3,0.4,Postgrad,0,0,0,1,Female,Orange,0,0
59,35,32,3,0.4,Postgrad,0,0,0,0,Male,San Diego,0,0
59,34,33,3,0.2,Undergrad,0,1,0,0,Male,Santa Clara,0,0
59,35,33,4,0.4,Undergrad,131,0,0,0,Male,Los Angeles,0,0
59,33,34,1,0.2,Undergrad,0,0,0,1,Female,San Francisco,0,0
59,33,34,2,0.3,Undergrad,0,0,0,0,Male,San Diego,0,0
59,33,35,1,0.2,Undergrad,171,0,0,0,Male,Los Angeles,0,0
59,35,35,1,1.2,Professional,122,0,0,1,Female,Santa Barbara,0,0
59,33,38,3,2.2,Professional,178,1,1,1,Female,San Francisco,0,0
59,33,38,1,1.4,Undergrad,0,0,0,1,Female,San Bernardino,0,0
59,34,38,4,1.7,Undergrad,0,0,0,0,Female,Los Angeles,0,0
59,35,38,1,0.8,Undergrad,0,0,0,1,Female,San Diego,0,0
59,35,39,1,1.8,Professional,0,0,0,1,Female,San Diego,0,0
59,35,39,4,1.3,Undergrad,0,0,0,1,Female,Yolo,0,0
59,32,40,4,2.5,Postgrad,0,0,0,1,Female,Marin,0,0
59,34,40,3,0.9,Professional,0,0,0,1,Female,San Francisco,0,0
59,35,40,4,0.4,Undergrad,0,0,0,0,Male,Alameda,0,0
59,35,40,4,0.4,Undergrad,135,0,0,1,Male,Orange,0,0
59,33,41,4,2.5,Undergrad,174,0,0,0,Male,Los Angeles,0,0
59,33,42,1,0.8,Postgrad,0,0,0,1,Female,Sacramento,0,0
59,34,42,3,1.5,Undergrad,0,1,1,0,Female,Sonoma,0,0
59,35,42,1,1.8,Professional,0,0,0,1,Male,Kern,0,0
59,35,42,4,0.4,Undergrad,0,0,0,1,Female,Los Angeles,0,0
59,33,43,2,0.3,Undergrad,0,0,0,0,Female,Sacramento,0,0
59,35,43,4,1.3,Undergrad,0,0,0,1,Female,Yolo,0,0
59,35,43,2,0.4,Undergrad,0,0,0,1,Female,Los Angeles,0,0
59,29,45,3,2,Professional,0,0,0,1,Female,Alameda,0,0
59,35,45,1,1.8,Professional,0,0,0,1,Female,Marin,0,0
59,32,49,4,2.5,Postgrad,0,0,0,1,Male,Santa Clara,0,0
59,33,49,4,1.7,Postgrad,104,0,0,1,Female,Ventura,0,0
59,33,50,2,2.3,Professional,0,0,0,0,Female,San Francisco,0,0
59,34,52,2,1.6,Professional,75,0,0,1,Female,San Francisco,0,0
59,34,52,4,0.7,Undergrad,0,1,0,0,Female,San Diego,0,0
59,35,52,4,1.5,Undergrad,0,0,0,1,Female,Yolo,0,0
59,33,53,3,2.5,Undergrad,0,0,0,1,Female,Los Angeles,0,0
59,35,53,4,2.3,Professional,174,0,0,1,Male,Los Angeles,0,0
59,35,55,1,1.8,Professional,0,1,0,0,Male,Los Angeles,0,0
59,35,58,1,0,Postgrad,0,0,0,1,Male,Los Angeles,0,0
59,33,59,3,1.4,Professional,0,0,0,0,Male,Los Angeles,0,0
59,35,59,4,1.2,Postgrad,0,0,0,1,Female,Los Angeles,0,0
59,34,60,2,2.8,Undergrad,0,0,0,1,Male,San Mateo,0,0
59,34,60,4,2.1,Undergrad,234,0,0,1,Male,Los Angeles,0,0
59,35,60,1,0,Postgrad,0,0,0,1,Male,Los Angeles,0,0
59,29,61,1,1.4,Professional,0,0,0,0,Male,San Mateo,0,0
59,29,61,3,2,Professional,0,0,0,1,Female,San Diego,0,0
59,33,63,1,1.6,Undergrad,0,0,0,1,Female,Los Angeles,0,0
59,33,64,3,0.3,Postgrad,0,0,0,0,Female,Yolo,0,0
59,34,64,4,1.7,Undergrad,0,0,0,0,Female,San Francisco,0,0
59,33,68,2,2.3,Professional,0,1,0,0,Male,Santa Cruz,0,0
59,33,68,2,2.3,Professional,128,1,0,1,Female,San Francisco,0,0
59,35,68,1,1.8,Professional,95,0,0,0,Male,Santa Barbara,0,0
59,35,70,4,2.3,Professional,0,0,0,0,Male,San Diego,0,0
59,33,71,2,2.3,Professional,150,0,0,1,Male,Los Angeles,0,0
59,33,72,2,0.7,Postgrad,226,0,0,0,Male,San Bernardino,0,0
59,33,73,2,1.7,Professional,0,0,0,1,Male,San Diego,0,0
59,35,73,4,2.3,Professional,0,0,0,0,Male,Los Angeles,0,0
59,34,74,4,0.7,Undergrad,0,0,0,1,Female,Orange,0,0
59,35,74,4,2.3,Professional,0,0,0,0,Female,San Mateo,0,0
59,35,75,4,2.3,Professional,0,1,0,0,Female,San Diego,0,0
59,35,78,2,2.8,Undergrad,0,0,0,1,Female,Los Angeles,0,0
59,33,80,2,0.7,Postgrad,0,0,0,1,Male,Monterey,0,0
59,34,80,3,0.5,Undergrad,0,0,0,1,Female,Los Angeles,0,0
59,33,83,3,4.4,Undergrad,0,0,0,1,Male,Alameda,0,0
59,34,84,3,1.6,Professional,0,0,0,1,Male,Santa Clara,0,0
59,35,84,1,1.8,Professional,0,0,0,1,Female,Alameda,0,0
59,35,84,1,1.8,Professional,0,0,0,1,Male,San Bernardino,0,0
59,33,88,4,1.9,Postgrad,0,0,0,0,Female,Santa Barbara,0,0
59,35,88,2,1.6,Undergrad,0,0,0,0,Female,Sonoma,0,0
59,35,88,2,1.6,Undergrad,278,0,0,0,Male,Los Angeles,0,0
59,33,89,4,1.9,Postgrad,0,0,0,1,Male,Alameda,0,0
59,33,91,2,0.7,Postgrad,0,0,0,1,Male,San Francisco,0,0
59,33,91,4,1.9,Postgrad,329,0,0,0,Female,Orange,0,0
59,34,91,1,2.6,Undergrad,0,0,0,1,Female,Kern,0,0
59,35,91,2,1.6,Undergrad,0,1,0,0,Female,Santa Clara,0,0
59,33,93,2,0.7,Postgrad,0,0,0,0,Female,Ventura,0,0
59,35,93,2,1.6,Undergrad,0,0,0,0,Male,Santa Clara,0,0
59,34,94,3,0.5,Undergrad,0,0,0,0,Female,Monterey,0,0
59,35,94,1,4.3,Undergrad,76,1,1,1,Male,Alameda,0,0
59,35,94,1,3.8,Undergrad,272,0,0,0,Male,Los Angeles,0,0
59,20,95,1,3.8,Undergrad,56,0,0,1,Female,Humboldt,0,0
59,33,99,2,2.7,Undergrad,0,0,0,0,Female,San Diego,0,0
59,33,100,2,2,Undergrad,127,0,0,0,Male,Santa Cruz,0,0
59,33,102,2,1.4,Undergrad,0,0,0,1,Female,San Bernardino,0,0
59,34,103,1,2.6,Undergrad,0,0,0,1,Male,Ventura,0,0
59,33,110,3,4.4,Undergrad,264,0,0,1,Female,Los Angeles,0,0
59,33,111,3,4.4,Undergrad,0,0,0,1,Female,Santa Clara,0,0
59,33,113,2,2,Undergrad,77,0,0,1,Female,San Diego,0,0
59,35,121,1,2.9,Undergrad,0,0,0,0,Male,Alameda,0,0
59,35,121,1,4.3,Undergrad,0,0,0,1,Female,Los Angeles,0,0
59,35,124,1,7.4,Undergrad,0,0,0,0,Female,Los Angeles,0,0
59,35,131,1,3.8,Undergrad,0,0,0,1,Female,Ventura,0,0
59,33,140,2,0.5,Undergrad,262,0,0,1,Female,Santa Clara,0,0
59,33,142,2,2.7,Undergrad,0,0,0,0,Male,San Mateo,0,0
59,35,151,2,6,Undergrad,0,0,0,1,Female,Santa Barbara,0,0
59,35,161,1,2.9,Undergrad,160,0,0,0,Female,Santa Clara,0,0
59,35,165,2,6,Undergrad,0,0,0,1,Male,Santa Clara,0,0
59,35,174,1,4.7,Undergrad,0,0,0,1,Male,Alameda,0,0
59,35,202,1,4.7,Undergrad,553,0,0,0,Female,San Mateo,0,0
60,35,8,1,0.1,Undergrad,0,0,0,1,Female,San Francisco,0,0
60,36,8,2,1,Undergrad,0,0,0,0,Male,Orange,0,0
60,36,10,2,1,Undergrad,0,0,0,1,Male,San Diego,0,0
60,34,11,4,0.7,Professional,0,0,0,1,Female,Santa Clara,0,0
60,36,14,2,0.3,Undergrad,109,0,0,1,Female,Los Angeles,0,0
60,34,15,1,0.8,Postgrad,0,0,0,1,Male,Santa Clara,0,0
60,35,18,1,1.5,Postgrad,0,0,0,1,Male,San Diego,0,0
60,34,19,3,0.3,Professional,0,0,0,1,Female,San Diego,0,0
60,35,20,1,1.3,Undergrad,0,0,0,1,Male,San Diego,0,0
60,34,21,3,0.3,Professional,129,0,0,1,Female,Santa Barbara,0,0
60,30,22,1,1.5,Professional,0,0,0,1,Male,Santa Clara,0,0
60,34,22,3,0.3,Professional,139,0,0,1,Female,San Diego,0,0
60,35,22,1,1.3,Undergrad,80,0,0,0,Female,Orange,0,0
60,35,22,1,1.3,Undergrad,123,0,0,1,Male,Los Angeles,0,0
